POI_ID,ADDRESS,"﻿""DESCRIPTION""",NAME,GeoJSON,geo_point_2d
8506,434 MCEWEN DR,Park,LA SALLE PARK,"{""coordinates"": [-76.57379382730495, 44.232640733712884], ""type"": ""Point""}","44.232640733712884,-76.57379382730495"
8507,718 PARKSIDE CRES,Parkette,PARKSIDE PARKETTE,"{""coordinates"": [-76.54737694677944, 44.246904009046474], ""type"": ""Point""}","44.246904009046474,-76.54737694677944"
8223,444 KINGSDALE AVE,Park,MEADOWBROOK PARK,"{""coordinates"": [-76.5443121079903, 44.24672586644062], ""type"": ""Point""}","44.24672586644062,-76.5443121079903"
7666,3 GENERAL CRERAR CR,RMC,GIROUARD BLDG,"{""coordinates"": [-76.4681837670019, 44.23140466896729], ""type"": ""Point""}","44.23140466896729,-76.4681837670019"
7393,2 CARRE RIDOUT SQ,RMC,RIDEOUT ROW/CDA,"{""coordinates"": [-76.46840108868349, 44.23417605475767], ""type"": ""Point""}","44.23417605475767,-76.46840108868349"
7970,1060 LEN BIRCHALL WY,Airport Facility,AIRPORT - HANGAR 4,"{""coordinates"": [-76.5943682401417, 44.219885165209774], ""type"": ""Point""}","44.219885165209774,-76.5943682401417"
7400,1040 LEN BIRCHALL WY,Airport Facility,AIRPORT - HANGAR 5,"{""coordinates"": [-76.59339656889777, 44.22043074539143], ""type"": ""Point""}","44.22043074539143,-76.59339656889777"
7800,111 NORMAN ROGERS DR,Swingset,RODDEN PARK SWINGSET,"{""coordinates"": [-76.51961021661, 44.233238591371986], ""type"": ""Point""}","44.233238591371986,-76.51961021661"
7500,480 PORTSMOUTH AVE,Skateboard Park,POLSON PARK SKATEBOARD PARK,"{""coordinates"": [-76.52894561317815, 44.236681413228325], ""type"": ""Point""}","44.236681413228325,-76.52894561317815"
7801,1810 Jade Ave,Playground,JADE AVE PARK PLAYGROUND,"{""coordinates"": [-76.58097386906385, 44.277618478524154], ""type"": ""Point""}","44.277618478524154,-76.58097386906385"
8398,1 THE TRAGICALLY HIP WAY,Arena,LEON'S CENTRE,"{""coordinates"": [-76.47942869276694, 44.23331691395184], ""type"": ""Point""}","44.23331691395184,-76.47942869276694"
8399,731 MONTREAL ST,Basketball Court,BELLE PARK BASKETBALL COURT,"{""coordinates"": [-76.48339322612613, 44.25236318904509], ""type"": ""Point""}","44.25236318904509,-76.48339322612613"
8997,974 PEMBRIDGE CRES,Basketball Court,ARCHBISHOP O'SULLIVAN CATHOLIC SCHOOL BASKETBALL,"{""coordinates"": [-76.58427543606562, 44.24955018972474], ""type"": ""Point""}","44.24955018972474,-76.58427543606562"
8998,153 VAN ORDER DR,Basketball Court,LOYALIST COLLEGIATE AND VOCATIONAL INSTITUTE,"{""coordinates"": [-76.52123123280494, 44.239218135370265], ""type"": ""Point""}","44.239218135370265,-76.52123123280494"
8713,346 COLLEGE ST,Basketball Court,COMPTON PARK BASKETBALL COURT,"{""coordinates"": [-76.5106709659775, 44.23470697716659], ""type"": ""Point""}","44.23470697716659,-76.5106709659775"
9000,77 MACCAULEY ST,Soccer Field,RIDEAU HEIGHTS PUBLIC SCHOOL SOCCER FIELD,"{""coordinates"": [-76.48260980777455, 44.265672961579185], ""type"": ""Point""}","44.265672961579185,-76.48260980777455"
9093,121 MEDLEY CRT,Park,100 FOOT PARK,"{""coordinates"": [-76.46245783941801, 44.25299332280694], ""type"": ""Point""}","44.25299332280694,-76.46245783941801"
9094,910 LIMESTONE DR,Park,GARDENWALK PARK,"{""coordinates"": [-76.59697930242788, 44.254727923303626], ""type"": ""Point""}","44.254727923303626,-76.59697930242788"
8510,51 SUTHERLAND DR,Park,SUTHERLAND DRIVE PARK,"{""coordinates"": [-76.47755302580111, 44.269314688088485], ""type"": ""Point""}","44.269314688088485,-76.47755302580111"
8511,49 ABERFOYLE RD,Park,ABERFOYLE PARK,"{""coordinates"": [-76.51964299734468, 44.25717832997412], ""type"": ""Point""}","44.25717832997412,-76.51964299734468"
8512,112 MARCLEN DR,Park,MARCLEN OPEN SPACE,"{""coordinates"": [-76.40665724432769, 44.279205231413535], ""type"": ""Point""}","44.279205231413535,-76.40665724432769"
9095,2991 2 HWY,Park,GRASS CREEK PARK,"{""coordinates"": [-76.3140866526639, 44.2956632492867], ""type"": ""Point""}","44.2956632492867,-76.3140866526639"
7251,56 FRANCIS ST,Seniors Centre,KINGSTON SENIORS ASSOCIATION CENTRE,"{""coordinates"": [-76.52231590391224, 44.22421335760316], ""type"": ""Point""}","44.22421335760316,-76.52231590391224"
7851,559 BAGOT ST,Playground,BOYS AND GIRLS CLUB PLAYGROUND,"{""coordinates"": [-76.48423615284743, 44.23945453379734], ""type"": ""Point""}","44.23945453379734,-76.48423615284743"
8125,411 MALABAR DR,Place of Worship,MEADOWBROOK BIBLE CHAPEL,"{""coordinates"": [-76.55029160443661, 44.240684466829784], ""type"": ""Point""}","44.240684466829784,-76.55029160443661"
8126,115 JOYCE ST,Place of Worship,KINGDOM HALL OF JEHOVAH'S WITNESSES,"{""coordinates"": [-76.47780532802764, 44.27525177739499], ""type"": ""Point""}","44.27525177739499,-76.47780532802764"
7505,268 OLD QUARRY RD,Outdoor Rink (Community),O'CONNOR PARK OUTDOOR RINK,"{""coordinates"": [-76.5243130312301, 44.25572978220562], ""type"": ""Point""}","44.25572978220562,-76.5243130312301"
7202,2991 2 HWY,Park Entertainment Platform,Grass Creek Park Entertainment Platform,"{""coordinates"": [-76.3095629115335, 44.29218110111192], ""type"": ""Point""}","44.29218110111192,-76.3095629115335"
7507,32 ADELAIDE ST,Mini Soccer Field,FRONTENAC SCHOOL PARKETTE MIN SOCCER FIELD,"{""coordinates"": [-76.49375822560354, 44.24058805252714], ""type"": ""Point""}","44.24058805252714,-76.49375822560354"
7807,779 HWY 15,Community Centre,KINGSTON EAST COMMUNITY CENTRE,"{""coordinates"": [-76.45888262413757, 44.254510275119955], ""type"": ""Point""}","44.254510275119955,-76.45888262413757"
8714,736 HIGH GATE PARK DR,Basketball Court,JOHN XXIII ELEMENTARY SCHOOL (BASKETBALL COURT),"{""coordinates"": [-76.60315378793449, 44.24680501250214], ""type"": ""Point""}","44.24680501250214,-76.60315378793449"
8715,810 EDGAR ST,Basketball Court,TRILLIUM RIDGE PARK BASKETBALL COURT,"{""coordinates"": [-76.5515120998972, 44.25186929397614], ""type"": ""Point""}","44.25186929397614,-76.5515120998972"
8717,120 NORMAN ROGERS DR,Basketball Court,CENTENNIAL PUBLIC SCHOOL BASKETBALL,"{""coordinates"": [-76.52028060908668, 44.23135831226018], ""type"": ""Point""}","44.23135831226018,-76.52028060908668"
8404,711 DALTON AVE,Soccer Field,ECOLE SECONDAIRE MARIE-RIVIER SOCCER FIELD,"{""coordinates"": [-76.5238235266509, 44.27190160960383], ""type"": ""Point""}","44.27190160960383,-76.5238235266509"
8718,1388 WOODFIELD CRES,Soccer Field,WESTBROOK PARK SOCCER FIELD,"{""coordinates"": [-76.61915572284822, 44.271345892438404], ""type"": ""Point""}","44.271345892438404,-76.61915572284822"
8813,70 FAIRCREST BLVD,Park,FAIRCREST PARK,"{""coordinates"": [-76.41346238666404, 44.24692777564827], ""type"": ""Point""}","44.24692777564827,-76.41346238666404"
8228,32 BAGOT ST,Park,CRICKET FIELD,"{""coordinates"": [-76.48921056277796, 44.226757087276894], ""type"": ""Point""}","44.226757087276894,-76.48921056277796"
8814,219 GREEN BAY RD,Parkette,BARRIEFIELD PARKETTE,"{""coordinates"": [-76.46490029459578, 44.24018672539457], ""type"": ""Point""}","44.24018672539457,-76.46490029459578"
8231,1648 JOYCEVILLE RD,Park,PIERSON PARK,"{""coordinates"": [-76.33086611088294, 44.302432770954], ""type"": ""Point""}","44.302432770954,-76.33086611088294"
8232,303 YORK ST,Park,KINGSTON MEMORIAL CENTRE (PARK),"{""coordinates"": [-76.50000082849995, 44.24029598965097], ""type"": ""Point""}","44.24029598965097,-76.50000082849995"
8816,4266 BATH RD,Park,ARTHUR LOWER PARK,"{""coordinates"": [-76.62520000671756, 44.23093854250771], ""type"": ""Point""}","44.23093854250771,-76.62520000671756"
8516,11 HOLMAN DR,Park,HOLMAN DRIVE PARK,"{""coordinates"": [-76.38840891659115, 44.25734138719047], ""type"": ""Point""}","44.25734138719047,-76.38840891659115"
8517,1040 MONA DR,Park,DUNHAM PARK,"{""coordinates"": [-76.6027859177539, 44.25512269473533], ""type"": ""Point""}","44.25512269473533,-76.6027859177539"
8128,1066 HUDSON DR,Playground,BAYRIDGE PUBLIC SCHOOL PLAYGROUND 1,"{""coordinates"": [-76.59371391843666, 44.24944554019209], ""type"": ""Point""}","44.24944554019209,-76.59371391843666"
7548,506 CONSERVATORY DR,Playground,CONSERVATORY POND PARK PLAYGROUND,"{""coordinates"": [-76.58922661003204, 44.235252877139686], ""type"": ""Point""}","44.235252877139686,-76.58922661003204"
7549,263 WELLER AVE,Parkette,KCHC PARKETTE,"{""coordinates"": [-76.4911286253226, 44.26223267040429], ""type"": ""Point""}","44.26223267040429,-76.4911286253226"
7204,15 POINT ST. MARK DR,Playground,POINT ST. MARK PARK PLAYGROUND 2,"{""coordinates"": [-76.4626618240446, 44.25517427049218], ""type"": ""Point""}","44.25517427049218,-76.4626618240446"
7809,5955 FRONT RD,Education Facility,AMHERST ISLAND PS,"{""coordinates"": [-76.70368455213033, 44.16868454678743], ""type"": ""Point""}","44.16868454678743,-76.70368455213033"
7258,CORDUKES AT UNITY RD,Trail Access,RIDEAU TRAIL CORDUKES RD ACCESS PNT,"{""coordinates"": [-76.5762503390928, 44.31814191830913], ""type"": ""Point""}","44.31814191830913,-76.5762503390928"
7259,SIMCOE ST (WATERSIDE),Trail Access,WATERFRONT TRAIL SIMCOE ST TRAIL ACCESS,"{""coordinates"": [-76.48654686534759, 44.223402234311195], ""type"": ""Point""}","44.223402234311195,-76.48654686534759"
8092,1066 HUDSON DR,Education Facility,BAYRIDGE PUBLIC SCHOOL,"{""coordinates"": [-76.59342599661012, 44.24865403743152], ""type"": ""Point""}","44.24865403743152,-76.59342599661012"
7515,1410 SPROULE ST,Education Facility,W. J. HOLSGROVE PUBLIC SCHOOL,"{""coordinates"": [-76.62097504174565, 44.26864503057016], ""type"": ""Point""}","44.26864503057016,-76.62097504174565"
8093,153 VAN ORDER DR,Education Facility,LOYALIST COLLEGIATE & VOCATIONAL INSTITUTE,"{""coordinates"": [-76.52033697465673, 44.238958902023356], ""type"": ""Point""}","44.238958902023356,-76.52033697465673"
7516,361 ROOSEVELT DR,Education Facility,J. R. HENDERSON PUBLIC SCHOOL,"{""coordinates"": [-76.57523401301812, 44.229060996342156], ""type"": ""Point""}","44.229060996342156,-76.57523401301812"
9012,190 WELBORNE AVE,Soccer Field,WELBORNE PUBLIC SCHOOL SOCCER FIELD,"{""coordinates"": [-76.57860590225148, 44.221746829286175], ""type"": ""Point""}","44.221746829286175,-76.57860590225148"
8724,15 OAK ST,Soccer Field,MAX JACKSON PARK SOCCER FIELD,"{""coordinates"": [-76.50369981520764, 44.2510946644969], ""type"": ""Point""}","44.2510946644969,-76.50369981520764"
9103,875 GARDINERS RD,Park,LIONS CIVIC GARDENS,"{""coordinates"": [-76.5701258553146, 44.25436748577752], ""type"": ""Point""}","44.25436748577752,-76.5701258553146"
8523,14 THERESA CRES,Park,JAMES NELSON PARK,"{""coordinates"": [-76.4985306998372, 44.25387786953695], ""type"": ""Point""}","44.25387786953695,-76.4985306998372"
9104,32 INDIAN RD,Park,INDIAN ROAD PARK,"{""coordinates"": [-76.5282021248632, 44.249594027227026], ""type"": ""Point""}","44.249594027227026,-76.5282021248632"
8524,648 RIVERMEADE AVE,Parkette,RIVERMEADE PARKETTE,"{""coordinates"": [-76.54042971359497, 44.24483853909463], ""type"": ""Point""}","44.24483853909463,-76.54042971359497"
7858,3328 BREWERS MILLS RD,Communication Tower,3328 BREWERS MILLS CELL TOWER,"{""coordinates"": [-76.29288874851777, 44.41936581251121], ""type"": ""Point""}","44.41936581251121,-76.29288874851777"
7560,1445 MCADOOS LN,Communication Tower,1445 MCADOOS LN SOUTHSIDE CELL TOWER,"{""coordinates"": [-76.49618308913867, 44.280291659819476], ""type"": ""Point""}","44.280291659819476,-76.49618308913867"
8726,76 SCHOOL ST,Village,ENTERPRISE,"{""coordinates"": [-76.88201224475726, 44.46471088494452], ""type"": ""Point""}","44.46471088494452,-76.88201224475726"
9014,,Village,RAILTON,"{""coordinates"": [-76.573377119498, 44.38408131357254], ""type"": ""Point""}","44.38408131357254,-76.573377119498"
8330,,Village,WASHBURN,"{""coordinates"": [-76.32389237383214, 44.387320450226134], ""type"": ""Point""}","44.387320450226134,-76.32389237383214"
8630,,Village,GLENDOWER,"{""coordinates"": [-76.62943696647875, 44.560121645314446], ""type"": ""Point""}","44.560121645314446,-76.62943696647875"
8825,4086 BATH RD,Park,COLLINS BAY BOAT RAMP PARKETTE,"{""coordinates"": [-76.61289053502153, 44.23950193301607], ""type"": ""Point""}","44.23950193301607,-76.61289053502153"
8827,1401 2 HWY,Cemetery,MILTON CEMETERY,"{""coordinates"": [-76.39666601281232, 44.25026059788024], ""type"": ""Point""}","44.25026059788024,-76.39666601281232"
8829,5 RUDD AV,Beach,ESPLANADE PARK BEACH,"{""coordinates"": [-76.37962729334805, 44.25931999983954], ""type"": ""Point""}","44.25931999983954,-76.37962729334805"
8237,414 REGENT ST,Museum,FRONTENAC COUNTY SCHOOLS MUSEUM,"{""coordinates"": [-76.46201173172192, 44.2402386156289], ""type"": ""Point""}","44.2402386156289,-76.46201173172192"
7265,70 ST. REMY PL,Communication Tower,70 ST REMI PL CELL TOWER,"{""coordinates"": [-76.51833655065153, 44.266691284700315], ""type"": ""Point""}","44.266691284700315,-76.51833655065153"
7562,87 UNION ST,Cell Antenna,87 UNION ST CELL ANTENNA,"{""coordinates"": [-76.49546206652882, 44.227998584703776], ""type"": ""Point""}","44.227998584703776,-76.49546206652882"
7862,19 CLERGY ST,Cell Antenna,19 CLERGY ST CELL ANTENNA,"{""coordinates"": [-76.4929466265611, 44.22871568120726], ""type"": ""Point""}","44.22871568120726,-76.4929466265611"
7267,285 KING ST E,Cell Antenna,FOUR POINTS SHERATON CELL ANTENNA,"{""coordinates"": [-76.48176560488149, 44.22920783400248], ""type"": ""Point""}","44.22920783400248,-76.48176560488149"
7214,14196 HWY 41,Education Facility,NORTH ADDINGTON EDUCATION CENTRE PS,"{""coordinates"": [-77.18621946648418, 44.81713070009573], ""type"": ""Point""}","44.81713070009573,-77.18621946648418"
7215,19 EAST ST,Education Facility,NEWBURGH PS,"{""coordinates"": [-76.87506569098313, 44.32858119870369], ""type"": ""Point""}","44.32858119870369,-76.87506569098313"
7217,19 CRERAR BLVD,Education Facility,R. G. SINCLAIR PUBLIC SCHOOL,"{""coordinates"": [-76.56944679036117, 44.216313481764374], ""type"": ""Point""}","44.216313481764374,-76.56944679036117"
7713,1114 LEN BIRCHALL WY,Airport Terminal,KINGSTON AIRPORT TERMINAL,"{""coordinates"": [-76.59764669061313, 44.21870857237296], ""type"": ""Point""}","44.21870857237296,-76.59764669061313"
7756,1 CENTRE ST,Ferry Dock,WOLFE ISLAND FERRY DOCK (SUMMER),"{""coordinates"": [-76.44078353852919, 44.19445688477283], ""type"": ""Point""}","44.19445688477283,-76.44078353852919"
9495,7 Steele Rd,Twp Fire Station,SF STATION 1 STEELE RD,"{""coordinates"": [-76.64405101825841, 44.67689370108435], ""type"": ""Point""}","44.67689370108435,-76.64405101825841"
9484,12 Factory St,Twp Fire Station,SM STATION 3 NEWBURGH,"{""coordinates"": [-76.87501933023053, 44.32445024104994], ""type"": ""Point""}","44.32445024104994,-76.87501933023053"
9486,14833 41 Hwy,Twp Fire Station,AH STATION 2 BARRIE,"{""coordinates"": [-77.18075267989404, 44.84466949629392], ""type"": ""Point""}","44.84466949629392,-77.18075267989404"
9487,179 28 Hwy,Twp Fire Station,AH STATION 3 DENBIGH,"{""coordinates"": [-77.27478280885954, 45.14012237169007], ""type"": ""Point""}","45.14012237169007,-77.27478280885954"
,5 COURT ST,Fountain,FRONTINAC COUNTY COURT HOUSE FOUNTAIN,"{""coordinates"": [-76.48954681973339, 44.22756984467322], ""type"": ""Point""}","44.22756984467322,-76.48954681973339"
9478,51 Main St Oddessa,Twp Fire Station,LOY STATION 1 ODESSA,"{""coordinates"": [-76.72545176262587, 44.27605506059544], ""type"": ""Point""}","44.27605506059544,-76.72545176262587"
8515,59 ROSE ABBEY DR,Park,ROSE ABBEY PARK,"{""coordinates"": [-76.44868523961185, 44.258617870877146], ""type"": ""Point""}","44.258617870877146,-76.44868523961185"
8129,1300 BATH RD,Military Family Resource Centre,KINGSTON MILITARY FAMILY RESOURCE CENTRE-WEST END,"{""coordinates"": [-76.54479407743332, 44.23941773774635], ""type"": ""Point""}","44.23941773774635,-76.54479407743332"
7810,164 VAN ORDER DR,Education Facility,LIMESTONE SCHOOL OF COMMUNITY EDUCATION,"{""coordinates"": [-76.52147050330505, 44.23767788559606], ""type"": ""Point""}","44.23767788559606,-76.52147050330505"
8407,773 HWY 15,Soccer Field,LA SALLE HS SOCCER FIELD 3,"{""coordinates"": [-76.45441265344911, 44.25391475039684], ""type"": ""Point""}","44.25391475039684,-76.45441265344911"
8408,750 INNOVATION DR,Soccer Field,J. MACHEN SPORTS FIELDS,"{""coordinates"": [-76.43611769447739, 44.27291790932495], ""type"": ""Point""}","44.27291790932495,-76.43611769447739"
8719,1180 WOODBINE RD,Soccer Field,WOODBINE PARK SOCCER FIELD 3,"{""coordinates"": [-76.60231076079468, 44.261256538820646], ""type"": ""Point""}","44.261256538820646,-76.60231076079468"
8720,,Soccer Field,NEWCOURT FIELDS SOCCER FIELD,"{""coordinates"": [-76.52861754594957, 44.227870555210735], ""type"": ""Point""}","44.227870555210735,-76.52861754594957"
9007,900 HENDERSON BLVD,Soccer Field,JIM BEATTIE PARK (SOCCER FIELD 2),"{""coordinates"": [-76.58351139442311, 44.22871042483133], ""type"": ""Point""}","44.22871042483133,-76.58351139442311"
8818,,Park,BREWERS MILLS OPEN SPACE,"{""coordinates"": [-76.30377788445921, 44.413322600135615], ""type"": ""Point""}","44.413322600135615,-76.30377788445921"
9097,975 OLD COLONY RD,Park,OLD COLONY PARK,"{""coordinates"": [-76.58334727931555, 44.25341274585729], ""type"": ""Point""}","44.25341274585729,-76.58334727931555"
8819,1180 WOODBINE RD,Park,WOODBINE PARK,"{""coordinates"": [-76.60329457049102, 44.25991973699786], ""type"": ""Point""}","44.25991973699786,-76.60329457049102"
8519,56 ELLESMEER AVE,Park,WALNUT GROVE PARK,"{""coordinates"": [-76.54708361112665, 44.26117183219825], ""type"": ""Point""}","44.26117183219825,-76.54708361112665"
9098,1229 CARMIL BLVD,Park,HIGHGATE PARK,"{""coordinates"": [-76.60725420736664, 44.248961615562884], ""type"": ""Point""}","44.248961615562884,-76.60725420736664"
7257,2426 BUR BROOK RD,Trail Access,RIDEAU TRAIL BUR BROOK RD ACCESS PNT,"{""coordinates"": [-76.55980703642771, 44.298998534518006], ""type"": ""Point""}","44.298998534518006,-76.55980703642771"
7811,72 GILMOUR AV,Education Facility,ECOLE ELEMENTAIRE PUBLIQUE MADELEINE DE ROYBON,"{""coordinates"": [-76.5259004198496, 44.24221363043785], ""type"": ""Point""}","44.24221363043785,-76.5259004198496"
8722,773 HWY 15,Soccer Field,LA SALLE HS FOOTBALL FIELD 1,"{""coordinates"": [-76.45614275935027, 44.25317528461871], ""type"": ""Point""}","44.25317528461871,-76.45614275935027"
8411,750 INNOVATION DR,Soccer Field,J. MACHEN SPORTS FIELDS,"{""coordinates"": [-76.43595215867825, 44.27177331070129], ""type"": ""Point""}","44.27177331070129,-76.43595215867825"
9010,938 JOHNSON ST,Sports Field,QUEEN'S UNIVERSITY - WEST CAMPUS SOCCER FIELD,"{""coordinates"": [-76.51499080433959, 44.22948493551571], ""type"": ""Point""}","44.22948493551571,-76.51499080433959"
8412,773 HWY 15,Soccer Field,LA SALLE HS SOCCER FIELD 3,"{""coordinates"": [-76.45351874391814, 44.254065765511726], ""type"": ""Point""}","44.254065765511726,-76.45351874391814"
9107,500 DEERVIEW DR,Park,DEERVIEW OPEN SPACE,"{""coordinates"": [-76.40586369147795, 44.26579932062562], ""type"": ""Point""}","44.26579932062562,-76.40586369147795"
8525,988 MAYFAIR CRES,Park,MAYFAIR PARK,"{""coordinates"": [-76.58803787510902, 44.24376103950065], ""type"": ""Point""}","44.24376103950065,-76.58803787510902"
9108,941 MCKNIGHT RD,Park,SIBBIT PARK,"{""coordinates"": [-76.41788889214068, 44.24158876439013], ""type"": ""Point""}","44.24158876439013,-76.41788889214068"
